Mod:Item:MetaData, Localized Name
gregtech:stone_cobble:0, 黑花岗岩圆石
gregtech:stone_cobble:1, 红花岗岩圆石
gregtech:stone_cobble:2, 大理岩圆石
gregtech:stone_cobble:3, 玄武岩圆石
gregtech:stone_cobble:4, 淡色混凝土圆石
gregtech:stone_cobble:5, 深色混凝土圆石
gregtech:stone_cobble_mossy:0, 覆苔黑花岗岩圆石
gregtech:stone_cobble_mossy:1, 覆苔红花岗岩圆石
gregtech:stone_cobble_mossy:2, 覆苔大理岩圆石
gregtech:stone_cobble_mossy:3, 覆苔玄武岩圆石
gregtech:stone_cobble_mossy:4, 覆苔淡色混凝土圆石
gregtech:stone_cobble_mossy:5, 覆苔深色混凝土圆石
gregtech:stone_polished:0, 磨制黑花岗岩
gregtech:stone_polished:1, 磨制红花岗岩
gregtech:stone_polished:2, 磨制大理岩
gregtech:stone_polished:3, 磨制玄武岩
gregtech:stone_polished:4, 磨制淡色混凝土
gregtech:stone_polished:5, 磨制深色混凝土
gregtech:stone_bricks:0, 黑花岗岩砖
gregtech:stone_bricks:1, 红花岗岩砖
gregtech:stone_bricks:2, 大理岩砖
gregtech:stone_bricks:3, 玄武岩砖
gregtech:stone_bricks:4, 淡色混凝土砖
gregtech:stone_bricks:5, 深色混凝土砖
gregtech:stone_bricks_cracked:0, 裂纹黑花岗岩砖
gregtech:stone_bricks_cracked:1, 裂纹红花岗岩砖
gregtech:stone_bricks_cracked:2, 裂纹大理岩砖
gregtech:stone_bricks_cracked:3, 裂纹玄武岩砖
gregtech:stone_bricks_cracked:4, 裂纹淡色混凝土砖
gregtech:stone_bricks_cracked:5, 裂纹深色混凝土砖
gregtech:stone_bricks_mossy:0, 覆苔黑花岗岩砖
gregtech:stone_bricks_mossy:1, 覆苔红花岗岩砖
gregtech:stone_bricks_mossy:2, 覆苔大理岩砖
gregtech:stone_bricks_mossy:3, 覆苔玄武岩砖
gregtech:stone_bricks_mossy:4, 覆苔淡色混凝土砖
gregtech:stone_bricks_mossy:5, 覆苔深色混凝土砖
gregtech:stone_chiseled:0, 錾制黑花岗岩
gregtech:stone_chiseled:1, 錾制红花岗岩
gregtech:stone_chiseled:2, 錾制大理岩
gregtech:stone_chiseled:3, 錾制玄武岩
gregtech:stone_chiseled:4, 錾制淡色混凝土
gregtech:stone_chiseled:5, 錾制深色混凝土
gregtech:stone_tiled:0, 黑花岗岩瓦
gregtech:stone_tiled:1, 红花岗岩瓦
gregtech:stone_tiled:2, 大理岩瓦
gregtech:stone_tiled:3, 玄武岩瓦
gregtech:stone_tiled:4, 淡色混凝土瓦
gregtech:stone_tiled:5, 深色混凝土瓦
gregtech:stone_tiled_small:0, 黑花岗岩小片瓦
gregtech:stone_tiled_small:1, 红花岗岩小片瓦
gregtech:stone_tiled_small:2, 大理岩小片瓦
gregtech:stone_tiled_small:3, 玄武岩小片瓦
gregtech:stone_tiled_small:4, 淡色混凝土小片瓦
gregtech:stone_tiled_small:5, 深色混凝土小片瓦
gregtech:stone_bricks_small:0, 黑花岗岩小块砖
gregtech:stone_bricks_small:1, 红花岗岩小块砖
gregtech:stone_bricks_small:2, 大理岩小块砖
gregtech:stone_bricks_small:3, 玄武岩小块砖
gregtech:stone_bricks_small:4, 淡色混凝土小块砖
gregtech:stone_bricks_small:5, 深色混凝土小块砖
gregtech:stone_windmill_a:0, 黑花岗岩风车形瓦 A
gregtech:stone_windmill_a:1, 红花岗岩风车形瓦 A
gregtech:stone_windmill_a:2, 大理岩风车形瓦 A
gregtech:stone_windmill_a:3, 玄武岩风车形瓦 A
gregtech:stone_windmill_a:4, 淡色混凝土风车形瓦 A
gregtech:stone_windmill_a:5, 深色混凝土风车形瓦 A
gregtech:stone_windmill_b:0, 黑花岗岩风车形瓦 B
gregtech:stone_windmill_b:1, 红花岗岩风车形瓦 B
gregtech:stone_windmill_b:2, 大理岩风车形瓦 B
gregtech:stone_windmill_b:3, 玄武岩风车形瓦 B
gregtech:stone_windmill_b:4, 淡色混凝土风车形瓦 B
gregtech:stone_windmill_b:5, 深色混凝土风车形瓦 B
gregtech:stone_bricks_square:0, 黑花岗岩方形砖
gregtech:stone_bricks_square:1, 红花岗岩方形砖
gregtech:stone_bricks_square:2, 大理岩方形砖
gregtech:stone_bricks_square:3, 玄武岩方形砖
gregtech:stone_bricks_square:4, 淡色混凝土方形砖
gregtech:stone_bricks_square:5, 深色混凝土方形砖
gregtech:planks:0, 橡胶木板
gregtech:planks:1, 防腐木板
gregtech:wood_slab:0, 橡胶木台阶
gregtech:wood_slab:1, 防腐木台阶
gregtech:rubber_wood_stairs, 橡胶木楼梯
gregtech:treated_wood_stairs, 防腐木楼梯
gregtech:rubber_wood_fence, 橡胶木栅栏
gregtech:treated_wood_fence, 防腐木栅栏
gregtech:rubber_wood_fence_gate, 橡胶木栅栏门
gregtech:treated_wood_fence_gate, 防腐木栅栏门
gregtech:brittle_charcoal, 脆木炭块
gregtech:rubber_log, 橡胶木
gregtech:rubber_leaves, 橡胶树叶
gregtech:rubber_sapling, 橡胶树苗
gregtech:meta_block_compressed_0:2, 铝块
gregtech:meta_block_compressed_0:3, 镅块
gregtech:meta_block_compressed_0:4, 锑块
gregtech:meta_block_compressed_0:10, 铍块
gregtech:meta_block_compressed_0:11, 铋块
gregtech:meta_block_compressed_1:6, 铬块
gregtech:meta_block_compressed_1:7, 钴块
gregtech:meta_block_compressed_1:9, 铜块
gregtech:meta_block_compressed_1:11, 钅达块
gregtech:meta_block_compressed_2:1, 铕块
gregtech:meta_block_compressed_2:7, 镓块
gregtech:meta_block_compressed_3:0, 铟块
gregtech:meta_block_compressed_3:2, 铱块
gregtech:meta_block_compressed_3:7, 铅块
gregtech:meta_block_compressed_3:13, 锰块
gregtech:meta_block_compressed_4:0, 钼块
gregtech:meta_block_compressed_4:2, 钕块
gregtech:meta_block_compressed_4:5, 镍块
gregtech:meta_block_compressed_4:7, 铌块
gregtech:meta_block_compressed_4:11, 锇块
gregtech:meta_block_compressed_4:13, 钯块
gregtech:meta_block_compressed_5:0, 铂块
gregtech:meta_block_compressed_5:1, 钚-239块
gregtech:meta_block_compressed_5:2, 钚-241块
gregtech:meta_block_compressed_5:10, 铑块
gregtech:meta_block_compressed_5:13, 钌块
gregtech:meta_block_compressed_5:15, 钐块
gregtech:meta_block_compressed_6:3, 硅块
gregtech:meta_block_compressed_6:4, 银块
gregtech:meta_block_compressed_6:8, 钽块
gregtech:meta_block_compressed_6:13, 钍块
gregtech:meta_block_compressed_7:0, 锡块
gregtech:meta_block_compressed_7:1, 钛块
gregtech:meta_block_compressed_7:3, 钨块
gregtech:meta_block_compressed_7:4, 铀-238块
gregtech:meta_block_compressed_7:5, 铀-235块
gregtech:meta_block_compressed_7:6, 钒块
gregtech:meta_block_compressed_7:9, 钇块
gregtech:meta_block_compressed_7:10, 锌块
gregtech:meta_block_compressed_7:12, 硅岩块
gregtech:meta_block_compressed_7:13, 富集硅岩块
gregtech:meta_block_compressed_7:14, 超能硅岩块
gregtech:meta_block_compressed_7:15, 中子素块
gregtech:meta_block_compressed_8:0, 三钛合金块
gregtech:meta_block_compressed_8:1, 铿铀块
gregtech:meta_block_compressed_8:2, 凯金块
gregtech:meta_block_compressed_13:6, 赛特斯石英块
gregtech:meta_block_compressed_15:10, 铁铝榴石块
gregtech:meta_block_compressed_15:11, 钙铁榴石块
gregtech:meta_block_compressed_15:12, 退火铜块
gregtech:meta_block_compressed_16:0, 电池合金块
gregtech:meta_block_compressed_16:1, 蓝黄玉块
gregtech:meta_block_compressed_16:3, 黄铜块
gregtech:meta_block_compressed_16:4, 青铜块
gregtech:meta_block_compressed_16:10, 木炭块
gregtech:meta_block_compressed_16:12, 朱砂块
gregtech:meta_block_compressed_17:2, 白铜块
gregtech:meta_block_compressed_17:5, 琥珀金块
gregtech:meta_block_compressed_17:9, 绿色蓝宝石块
gregtech:meta_block_compressed_17:10, 钙铝榴石块
gregtech:meta_block_compressed_17:13, 金红石块
gregtech:meta_block_compressed_17:15, 殷钢块
gregtech:meta_block_compressed_18:0, 坎塔尔合金块
gregtech:meta_block_compressed_18:1, 蓝金石块
gregtech:meta_block_compressed_18:2, 镁铝合金块
gregtech:meta_block_compressed_18:6, 镍铬合金块
gregtech:meta_block_compressed_18:7, 氮化铌块
gregtech:meta_block_compressed_18:8, 铌钛合金块
gregtech:meta_block_compressed_18:12, 标准纯银块
gregtech:meta_block_compressed_18:13, 玫瑰金块
gregtech:meta_block_compressed_18:14, 黑青铜块
gregtech:meta_block_compressed_18:15, 铋青铜块
gregtech:meta_block_compressed_19:4, 镁铝榴石块
gregtech:meta_block_compressed_19:5, 岩盐块
gregtech:meta_block_compressed_19:6, 钌铱合金块
gregtech:meta_block_compressed_19:7, 红宝石块
gregtech:meta_block_compressed_19:8, 盐块
gregtech:meta_block_compressed_19:10, 蓝宝石块
gregtech:meta_block_compressed_19:12, 方钠石块
gregtech:meta_block_compressed_19:15, 焦煤块
gregtech:meta_block_compressed_20:0, 焊锡块
gregtech:meta_block_compressed_20:1, 锰铝榴石块
gregtech:meta_block_compressed_20:3, 不锈钢块
gregtech:meta_block_compressed_20:4, 钢块
gregtech:meta_block_compressed_20:8, 锡铁合金块
gregtech:meta_block_compressed_20:9, 黄玉块
gregtech:meta_block_compressed_20:11, 哈氏合金块
gregtech:meta_block_compressed_20:13, 钙铬榴石块
gregtech:meta_block_compressed_20:14, 钒镓合金块
gregtech:meta_block_compressed_20:15, 锻铁块
gregtech:meta_block_compressed_21:2, 钇钡铜氧化物块
gregtech:meta_block_compressed_21:4, 石英岩块
gregtech:meta_block_compressed_21:8, 铱锇合金块
gregtech:meta_block_compressed_21:15, 砷化镓块
gregtech:meta_block_compressed_22:2, 磷化铟镓块
gregtech:meta_block_compressed_22:3, 镍锌铁氧体块
gregtech:meta_block_compressed_22:13, 雄黄块
gregtech:meta_block_compressed_24:1, 孔雀石块
gregtech:meta_block_compressed_24:11, 磁化铁块
gregtech:meta_block_compressed_24:12, 碳化钨块
gregtech:meta_block_compressed_26:0, 末影珍珠块
gregtech:meta_block_compressed_26:2, 磁化钕块
gregtech:meta_block_compressed_26:7, 磁化钐块
gregtech:meta_block_compressed_26:8, 磷化锰块
gregtech:meta_block_compressed_26:9, 二硼化镁块
gregtech:meta_block_compressed_26:10, 汞钡钙铜氧化物块
gregtech:meta_block_compressed_26:11, 三铂化铀块
gregtech:meta_block_compressed_26:12, 钐铁砷氧化物块
gregtech:meta_block_compressed_26:13, 铟锡钡钛铜氧化物块
gregtech:meta_block_compressed_26:14, 铀铑硅岩合金块
gregtech:meta_block_compressed_26:15, 富集硅岩凯金铕铿铀合金块
gregtech:meta_block_compressed_27:0, 钌凯金镅中子素氧化物块
gregtech:meta_block_compressed_62:8, 硅橡胶块
gregtech:meta_block_compressed_62:12, 丁苯橡胶块
gregtech:meta_block_compressed_62:14, 纤维强化环氧树脂块
gregtech:meta_block_compressed_62:15, 聚氯乙烯（PVC）块
gregtech:meta_block_compressed_63:0, 聚苯硫醚块
gregtech:meta_block_compressed_63:2, 聚苯并咪唑（PBI）块
gregtech:meta_block_compressed_63:4, 聚乙烯（PE）块
gregtech:meta_block_compressed_63:5, 环氧树脂块
gregtech:meta_block_compressed_63:7, 聚己内酰胺块
gregtech:meta_block_compressed_63:8, 聚四氟乙烯（PTFE）块
gregtech:meta_block_compressed_63:9, 糖块
gregtech:meta_block_compressed_66:12, 橡胶块
gregtech:meta_block_compressed_67:2, 聚乙烯醇缩丁醛块
gregtech:meta_block_compressed_100:2, 下界之星块
gregtech:meta_block_compressed_125:4, 橄榄石块
gregtech:meta_block_compressed_125:5, 猫眼石块
gregtech:meta_block_compressed_125:6, 紫水晶块
gregtech:meta_block_compressed_125:10, 磷灰石块
gregtech:meta_block_compressed_125:11, 黑钢块
gregtech:meta_block_compressed_125:12, 大马士革钢块
gregtech:meta_block_compressed_125:13, 钨钢块
gregtech:meta_block_compressed_125:14, 钴黄铜块
gregtech:meta_block_compressed_126:0, 红石榴石块
gregtech:meta_block_compressed_126:1, 黄石榴石块
gregtech:meta_block_compressed_126:13, 独居石块
gregtech:meta_block_compressed_127:3, 磁化钢块
gregtech:meta_block_compressed_127:4, 钒钢块
gregtech:meta_block_compressed_127:5, 粗青铜合金块
gregtech:meta_block_compressed_127:6, 硼硅玻璃块
gregtech:meta_block_compressed_127:10, 硅岩合金块
gregtech:meta_block_compressed_128:1, 燧石块
gregtech:meta_block_compressed_128:14, 镀铑钯块
gregtech:meta_block_compressed_156:12, 末影之眼块
gregtech:meta_block_compressed_156:14, 红钢块
gregtech:meta_block_compressed_156:15, 蓝钢块
gregtech:meta_block_compressed_157:4, 高速钢-G块
gregtech:meta_block_compressed_157:5, 红色合金块
gregtech:meta_block_compressed_157:7, 高速钢-E块
gregtech:meta_block_compressed_157:8, 高速钢-S块
gregtech:meta_block_compressed_157:15, 蓝色合金块
gregtech:meta_block_compressed_2000:0, 晶金块
gregtech:meta_block_compressed_2000:1, 旋金块
gregtech:meta_block_compressed_2000:2, 恒金块
gregtech:meta_block_compressed_2000:3, 瓷金块
gregtech:meta_block_compressed_2000:4, 塑钢块
gregtech:meta_block_compressed_2000:5, 耐钢块
gregtech:meta_block_frame_0:2, 铝框架
gregtech:meta_block_frame_2:1, 铕框架
gregtech:meta_block_frame_3:2, 铱框架
gregtech:meta_block_frame_7:1, 钛框架
gregtech:meta_block_frame_7:15, 中子素框架
gregtech:meta_block_frame_8:0, 三钛合金框架
gregtech:meta_block_frame_16:4, 青铜框架
gregtech:meta_block_frame_17:15, 殷钢框架
gregtech:meta_block_frame_19:6, 钌铱合金框架
gregtech:meta_block_frame_20:3, 不锈钢框架
gregtech:meta_block_frame_20:4, 钢框架
gregtech:meta_block_frame_20:11, 哈氏合金框架
gregtech:meta_block_frame_63:8, 聚四氟乙烯（PTFE）框架
gregtech:meta_block_frame_101:1, 木框架
gregtech:meta_block_frame_103:0, 防腐木框架
gregtech:meta_block_frame_125:11, 黑钢框架
gregtech:meta_block_frame_125:13, 钨钢框架
gregtech:meta_block_frame_127:10, 硅岩合金框架
gregtech:meta_block_frame_156:15, 蓝钢框架
gregtech:meta_block_frame_157:4, 高速钢-G框架
gregtech:meta_block_frame_157:7, 高速钢-E框架
gregtech:meta_block_frame_157:8, 高速钢-S框架
gregtech:ore_aluminium_0:0, 铝矿石
gregtech:ore_aluminium_0:1, 地狱岩铝矿石
gregtech:ore_aluminium_0:2, 末地石铝矿石
gregtech:ore_beryllium_0:0, 铍矿石
gregtech:ore_beryllium_0:1, 地狱岩铍矿石
gregtech:ore_beryllium_0:2, 末地石铍矿石
gregtech:ore_cobalt_0:0, 钴矿石
gregtech:ore_cobalt_0:1, 地狱岩钴矿石
gregtech:ore_cobalt_0:2, 末地石钴矿石
gregtech:ore_copper_0:0, 铜矿石
gregtech:ore_copper_0:1, 地狱岩铜矿石
gregtech:ore_copper_0:2, 末地石铜矿石
gregtech:ore_gold_0:0, 金矿石
gregtech:ore_gold_0:1, 地狱岩金矿石
gregtech:ore_gold_0:2, 末地石金矿石
gregtech:ore_iron_0:0, 铁矿石
gregtech:ore_iron_0:1, 地狱岩铁矿石
gregtech:ore_iron_0:2, 末地石铁矿石
gregtech:ore_lead_0:0, 铅矿石
gregtech:ore_lead_0:1, 地狱岩铅矿石
gregtech:ore_lead_0:2, 末地石铅矿石
gregtech:ore_lithium_0:0, 锂矿石
gregtech:ore_lithium_0:1, 地狱岩锂矿石
gregtech:ore_lithium_0:2, 末地石锂矿石
gregtech:ore_molybdenum_0:0, 钼矿石
gregtech:ore_molybdenum_0:1, 地狱岩钼矿石
gregtech:ore_molybdenum_0:2, 末地石钼矿石
gregtech:ore_neodymium_0:0, 钕矿石
gregtech:ore_neodymium_0:1, 地狱岩钕矿石
gregtech:ore_neodymium_0:2, 末地石钕矿石
gregtech:ore_nickel_0:0, 镍矿石
gregtech:ore_nickel_0:1, 地狱岩镍矿石
gregtech:ore_nickel_0:2, 末地石镍矿石
gregtech:ore_palladium_0:0, 钯矿石
gregtech:ore_palladium_0:1, 地狱岩钯矿石
gregtech:ore_palladium_0:2, 末地石钯矿石
gregtech:ore_platinum_0:0, 铂矿石
gregtech:ore_platinum_0:1, 地狱岩铂矿石
gregtech:ore_platinum_0:2, 末地石铂矿石
gregtech:ore_plutonium_0:0, 钚-239矿石
gregtech:ore_plutonium_0:1, 地狱岩钚-239矿石
gregtech:ore_plutonium_0:2, 末地石钚-239矿石
gregtech:ore_silver_0:0, 银矿石
gregtech:ore_silver_0:1, 地狱岩银矿石
gregtech:ore_silver_0:2, 末地石银矿石
gregtech:ore_sulfur_0:0, 硫矿石
gregtech:ore_sulfur_0:1, 地狱岩硫矿石
gregtech:ore_sulfur_0:2, 末地石硫矿石
gregtech:ore_thorium_0:0, 钍矿石
gregtech:ore_thorium_0:1, 地狱岩钍矿石
gregtech:ore_thorium_0:2, 末地石钍矿石
gregtech:ore_tin_0:0, 锡矿石
gregtech:ore_tin_0:1, 地狱岩锡矿石
gregtech:ore_tin_0:2, 末地石锡矿石
gregtech:ore_naquadah_0:0, 硅岩矿石
gregtech:ore_naquadah_0:1, 地狱岩硅岩矿石
gregtech:ore_naquadah_0:2, 末地石硅岩矿石
gregtech:ore_certus_quartz_0:0, 赛特斯石英矿石
gregtech:ore_certus_quartz_0:1, 地狱岩赛特斯石英矿石
gregtech:ore_certus_quartz_0:2, 末地石赛特斯石英矿石
gregtech:ore_almandine_0:0, 铁铝榴石矿石
gregtech:ore_almandine_0:1, 地狱岩铁铝榴石矿石
gregtech:ore_almandine_0:2, 末地石铁铝榴石矿石
gregtech:ore_asbestos_0:0, 石棉矿石
gregtech:ore_asbestos_0:1, 地狱岩石棉矿石
gregtech:ore_asbestos_0:2, 末地石石棉矿石
gregtech:ore_banded_iron_0:0, 带状铁矿矿石
gregtech:ore_banded_iron_0:1, 地狱岩带状铁矿矿石
gregtech:ore_banded_iron_0:2, 末地石带状铁矿矿石
gregtech:ore_blue_topaz_0:0, 蓝黄玉矿石
gregtech:ore_blue_topaz_0:1, 地狱岩蓝黄玉矿石
gregtech:ore_blue_topaz_0:2, 末地石蓝黄玉矿石
gregtech:ore_brown_limonite_0:0, 棕褐铁矿矿石
gregtech:ore_brown_limonite_0:1, 地狱岩棕褐铁矿矿石
gregtech:ore_brown_limonite_0:2, 末地石棕褐铁矿矿石
gregtech:ore_calcite_0:0, 方解石矿石
gregtech:ore_calcite_0:1, 地狱岩方解石矿石
gregtech:ore_calcite_0:2, 末地石方解石矿石
gregtech:ore_cassiterite_0:0, 锡石矿石
gregtech:ore_cassiterite_0:1, 地狱岩锡石矿石
gregtech:ore_cassiterite_0:2, 末地石锡石矿石
gregtech:ore_cassiterite_sand_0:0, 锡石矿砂矿石
gregtech:ore_cassiterite_sand_0:1, 地狱岩锡石矿砂矿石
gregtech:ore_cassiterite_sand_0:2, 末地石锡石矿砂矿石
gregtech:ore_chalcopyrite_0:0, 黄铜矿矿石
gregtech:ore_chalcopyrite_0:1, 地狱岩黄铜矿矿石
gregtech:ore_chalcopyrite_0:2, 末地石黄铜矿矿石
gregtech:ore_chromite_0:0, 铬铁矿矿石
gregtech:ore_chromite_0:1, 地狱岩铬铁矿矿石
gregtech:ore_chromite_0:2, 末地石铬铁矿矿石
gregtech:ore_cinnabar_0:0, 朱砂矿石
gregtech:ore_cinnabar_0:1, 地狱岩朱砂矿石
gregtech:ore_cinnabar_0:2, 末地石朱砂矿石
gregtech:ore_coal_0:0, 煤炭矿石
gregtech:ore_coal_0:1, 地狱岩煤炭矿石
gregtech:ore_coal_0:2, 末地石煤炭矿石
gregtech:ore_cobaltite_0:0, 辉钴矿矿石
gregtech:ore_cobaltite_0:1, 地狱岩辉钴矿矿石
gregtech:ore_cobaltite_0:2, 末地石辉钴矿矿石
gregtech:ore_cooperite_0:0, 谢尔顿矿矿石
gregtech:ore_cooperite_0:1, 地狱岩谢尔顿矿矿石
gregtech:ore_cooperite_0:2, 末地石谢尔顿矿矿石
gregtech:ore_diamond_0:0, 钻石矿石
gregtech:ore_diamond_0:1, 地狱岩钻石矿石
gregtech:ore_diamond_0:2, 末地石钻石矿石
gregtech:ore_emerald_0:0, 绿宝石矿石
gregtech:ore_emerald_0:1, 地狱岩绿宝石矿石
gregtech:ore_emerald_0:2, 末地石绿宝石矿石
gregtech:ore_galena_0:0, 方铅矿矿石
gregtech:ore_galena_0:1, 地狱岩方铅矿矿石
gregtech:ore_galena_0:2, 末地石方铅矿矿石
